MPG,Cylinders,Displacement,Horsepower,Weight,Acceleration,Model Year,USA,Europe,Japan
0.19911340704372082,-0.8629107934482438,-0.8639958948304804,-0.24601461144915365,-0.7094212002881181,0.7099564838170425,-1.62324090390216,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-0.7015403372736524,0.22162523186583205,-0.8754202290559032,-1.1023835894851077,-1.62324090390216,0.0,1.0,0.0
-0.31337809368601444,0.30957111654035774,0.0438439856341469,-0.37591456792553857,-0.38801882543985294,-0.1962135528340327,-1.62324090390216,1.0,0.0,0.0
-1.7227297206927863,1.4820530265289593,1.5823936777899892,2.8715843439840842,1.9277264907745697,-0.5586815674944627,-1.62324090390216,1.0,0.0,0.0
-1.7227297206927863,1.4820530265289593,1.0759145865834074,2.4818844745549296,1.6463522505227919,-0.1962135528340327,-1.62324090390216,1.0,0.0,0.0
-1.5946068455103526,1.4820530265289593,1.1810328885319432,2.7416843875076995,1.6534160389809955,-0.7399155748246777,-1.62324090390216,1.0,0.0,0.0
-1.8508525958752202,1.4820530265289593,1.0472459587792613,2.300024535487991,2.0654703657095403,1.0724244984774725,-1.62324090390216,1.0,0.0,0.0
0.45535915740858846,-0.8629107934482438,-0.9308893597068215,-0.4278745505160926,-0.9978592289980995,-0.3774475601642477,-1.3517774080277376,0.0,0.0,1.0
0.5834820325910223,-0.8629107934482438,-0.519972361180727,-0.37591456792553857,-0.8401012867648852,-0.014979545503817656,-1.3517774080277376,1.0,0.0,0.0
0.19911340704372082,-0.8629107934482438,-0.7779900114180421,-0.24601461144915365,-0.8824840175141069,-0.5586815674944627,-1.3517774080277376,0.0,0.0,1.0
-0.5696238440508821,0.30957111654035774,0.3591988914797543,-0.11611465497276874,-0.40450099850899474,-0.9211495821548927,-1.3517774080277376,1.0,0.0,0.0
-0.9539924695981835,0.30957111654035774,0.29230542660341335,0.013785301503616178,0.5432239529666587,-0.014979545503817656,-1.3517774080277376,1.0,0.0,0.0
-0.8258695944157497,0.30957111654035774,0.5312106583046311,-0.11611465497276874,0.4137211645662588,-0.014979545503817656,-1.3517774080277376,1.0,0.0,0.0
-0.5696238440508821,0.30957111654035774,0.5312106583046311,-0.4278745505160926,0.3819341165043425,-0.014979545503817656,-1.3517774080277376,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.3591988914797543,-0.11611465497276874,0.3654519434352007,-0.014979545503817656,-1.3517774080277376,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.486831585109502,1.5725847792202352,1.4497434717694575,-1.2836175968153227,-1.3517774080277376,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.9646420485119376,1.8323846921730051,1.7499544812431118,-1.464851604145538,-1.3517774080277376,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.4963877943775508,1.2608248836769114,1.3849920775692577,-0.7399155748246777,-1.3517774080277376,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.3167087891399558,-0.9211495821548927,-1.3517774080277376,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,1.8021864909551095,1.96228464864939,2.328007836739442,-1.464851604145538,-1.3517774080277376,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.9646420485119376,1.7024847356966202,2.0819525387786824,-1.2836175968153227,-1.3517774080277376,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.9646420485119376,1.8323846921730051,2.5458079808673872,-1.2836175968153227,-1.3517774080277376,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.6076603324490207,0.1436852579800011,-0.018347229460529756,-0.7399155748246777,-1.3517774080277376,1.0,0.0,0.0
-0.18525521850358062,-0.8629107934482438,-0.519972361180727,-0.8435544112405243,-0.6705703637679981,1.2536585058076875,-1.3517774080277376,1.0,0.0,0.0
-0.5696238440508821,0.30957111654035774,0.5312106583046311,-0.11611465497276874,0.35838815497699705,-0.1962135528340327,-1.3517774080277376,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.5312106583046311,-0.4278745505160926,0.19003453005647727,-0.3774475601642477,-1.3517774080277376,1.0,0.0,0.0
-0.057132343321146806,-0.8629107934482438,-0.6919841280056037,-0.47983453310664653,-0.891902402125045,-0.5586815674944627,-1.3517774080277376,1.0,0.0,0.0
0.5834820325910223,-0.8629107934482438,-0.749321383613896,-0.37591456792553857,-1.0061003155326704,-0.5586815674944627,-1.3517774080277376,0.0,1.0,0.0
0.8397277829558899,-0.8629107934482438,-1.1029011265316981,-0.8955143938310782,-1.0637879212746666,1.4348925131379024,-1.3517774080277376,0.0,1.0,0.0
0.8397277829558899,-0.8629107934482438,-1.01689524311926,-0.7396344460594163,-1.074383603961972,-0.3774475601642477,-1.3517774080277376,0.0,1.0,0.0
0.9678506581383237,-0.8629107934482438,-1.179350800676088,-1.025414350307463,-1.4181546422612152,1.2536585058076875,-1.3517774080277376,0.0,0.0,1.0
1.480342158868059,-0.8629107934482438,-1.1697945914080392,-0.9214943851263553,-1.6065223344799788,0.8911904911472575,-1.3517774080277376,0.0,0.0,1.0
0.45535915740858846,-0.8629107934482438,-0.9308893597068215,-1.155314306783848,-1.3463394596028118,1.2536585058076875,-1.3517774080277376,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-0.9882266153151137,-0.8955143938310782,-1.203886392362372,1.7973605277983327,-1.3517774080277376,1.0,0.0,0.0
0.07099053186128701,-0.8629107934482438,-0.7779900114180421,-0.24601461144915365,-0.8236191136957434,-0.014979545503817656,-1.0803139121533152,0.0,0.0,1.0
0.19911340704372082,-0.8629107934482438,-0.9261112550727971,-0.6357144808783084,-1.0025684213035686,0.5287224764868275,-1.0803139121533152,1.0,0.0,0.0
-0.057132343321146806,-0.8629107934482438,-0.9308893597068215,-1.31119425455551,-0.8518742675285579,2.884764571779623,-1.0803139121533152,0.0,1.0,0.0
-0.44150096886844825,-0.8629107934482438,-0.519972361180727,-0.37591456792553857,-0.6705703637679981,1.4348925131379024,-1.0803139121533152,1.0,0.0,0.0
-0.31337809368601444,-0.8629107934482438,-0.6919841280056037,-0.47983453310664653,-0.8848386136668415,0.3474884691566124,-1.0803139121533152,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.486831585109502,1.5725847792202352,1.5262678467333302,-1.2836175968153227,-1.0803139121533152,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.9646420485119376,1.8323846921730051,1.6569479332100974,-1.2836175968153227,-1.0803139121533152,1.0,0.0,0.0
-1.0821153447806173,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.3626234141182796,-0.7399155748246777,-1.0803139121533152,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.4963877943775508,1.2608248836769114,1.355559625660076,-0.9211495821548927,-1.0803139121533152,1.0,0.0,0.0
-0.8258695944157497,1.4820530265289593,1.0472459587792613,1.1828849097910805,0.8175344047602329,-1.464851604145538,-1.0803139121533152,1.0,0.0,0.0
-1.5946068455103526,1.4820530265289593,2.24177211728535,2.6897244049171456,1.9489178561491807,-1.646085611475753,-1.0803139121533152,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.486831585109502,1.3127848662674655,1.794691808145068,-0.7399155748246777,-1.0803139121533152,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,1.486831585109502,1.4426848227438502,1.7405360966321737,-0.7399155748246777,-1.0803139121533152,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.9646420485119376,2.2220845616021596,1.7005079620356864,-1.1023835894851077,-1.0803139121533152,1.0,0.0,0.0
-0.5696238440508821,-1.4491517484425447,-1.1889070099441366,-0.1940546288585997,-0.7623996137246453,-0.7399155748246777,-1.0803139121533152,0.0,0.0,1.0
-1.0821153447806173,1.4820530265289593,1.0472459587792613,1.1828849097910805,1.0765399815610326,-1.1023835894851077,-1.0803139121533152,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.0759145865834074,0.6632850838855407,1.3190633852926905,-0.5586815674944627,-1.0803139121533152,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.028133540243164,0.9230849968383106,1.5498138082606756,0.16625446182639736,-1.0803139121533152,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.2943401256889777,-0.5586815674944627,-1.0803139121533152,1.0,0.0,0.0
-0.6977467192333159,-0.8629107934482438,-0.7015403372736524,0.19564524057055507,-0.052488873675180625,-0.3774475601642477,-1.0803139121533152,0.0,1.0,0.0
-0.18525521850358062,-0.8629107934482438,-0.7015403372736524,-0.7396344460594163,-0.5493086619021691,0.8911904911472575,-1.0803139121533152,0.0,1.0,0.0
-0.31337809368601444,-0.8629107934482438,-0.7110965465417012,-0.4538545418113695,0.0016668378377138553,1.4348925131379024,-1.0803139121533152,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-0.9404455689748702,-0.9214943851263553,-0.9283986424924304,0.8911904911472575,-1.0803139121533152,0.0,1.0,0.0
-0.18525521850358062,-0.8629107934482438,-0.6919841280056037,-0.47983453310664653,-0.6858752387607726,0.16625446182639736,-1.0803139121533152,1.0,0.0,0.0
0.5834820325910223,-0.8629107934482438,-0.9308893597068215,-0.3239545853349846,-0.8118461329320706,0.5287224764868275,-1.0803139121533152,0.0,0.0,1.0
-0.057132343321146806,-0.8629107934482438,-0.7110965465417012,-0.1940546288585997,-0.5551951522840055,-0.3774475601642477,-1.0803139121533152,0.0,0.0,1.0
0.5834820325910223,-0.8629107934482438,-0.9213331504387727,-0.6357144808783084,-0.9578310944016123,-0.1962135528340327,-1.0803139121533152,1.0,0.0,0.0
0.45535915740858846,-0.8629107934482438,-0.9308893597068215,-0.4278745505160926,-1.0331781712891177,0.3474884691566124,-1.0803139121533152,0.0,0.0,1.0
-1.338361095145485,1.4820530265289593,1.486831585109502,1.8323846921730051,1.321417981445425,-0.9211495821548927,-0.8088504162788926,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.0472459587792613,1.1828849097910805,0.8175344047602329,-1.464851604145538,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.486831585109502,1.0529849533146955,1.1895605968922907,-0.9211495821548927,-0.8088504162788926,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.028133540243164,0.8451450229524796,1.2531346930161233,-0.3774475601642477,-0.8088504162788926,1.0,0.0,0.0
-1.0821153447806173,1.4820530265289593,1.1810328885319432,1.1828849097910805,0.9411507027787963,-1.1023835894851077,-0.8088504162788926,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,2.24177211728535,2.4299244919643757,2.32447594251034,-1.464851604145538,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.9646420485119376,1.1828849097910805,1.7499544812431118,-1.2836175968153227,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.4963877943775508,1.3907248401532963,1.6310473755300174,-0.9211495821548927,-0.8088504162788926,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.482707817907741,-0.3774475601642477,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,2.346890419233886,2.8715843439840842,2.0690022599386424,-1.646085611475753,-0.8088504162788926,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,2.4902335582546167,3.131384256936854,2.3232986444339727,-1.646085611475753,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.5823936777899892,1.8323846921730051,0.9929518181389563,-1.646085611475753,-0.8088504162788926,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.29230542660341335,0.013785301503616178,0.1688431646818664,0.3474884691566124,-0.8088504162788926,1.0,0.0,0.0
-0.9539924695981835,0.30957111654035774,0.5312106583046311,-0.11611465497276874,0.353678962671528,0.8911904911472575,-0.8088504162788926,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.3591988914797543,-0.11611465497276874,-0.03836129675877337,0.16625446182639736,-0.8088504162788926,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.5312106583046311,-0.4278745505160926,0.05111335704513925,0.3474884691566124,-0.8088504162788926,1.0,0.0,0.0
-0.057132343321146806,0.30957111654035774,0.034287776366098185,-0.24601461144915365,-0.08663051788983149,0.16625446182639736,-0.8088504162788926,1.0,0.0,0.0
0.32723628222615464,-0.8629107934482438,-0.9308893597068215,-1.5190341849177258,-1.2097728827442082,1.9785945351285477,-0.8088504162788926,0.0,1.0,0.0
-1.5946068455103526,1.4820530265289593,1.9646420485119376,1.1828849097910805,2.3774543559468673,-0.5586815674944627,-0.8088504162788926,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,1.9646420485119376,1.624544761810789,2.2703202309974455,-1.1023835894851077,-0.8088504162788926,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.5823936777899892,1.7024847356966202,1.9736411157528932,-0.9211495821548927,-0.8088504162788926,1.0,0.0,0.0
-1.4664839703279187,1.4820530265289593,1.486831585109502,1.96228464864939,1.7911599139159662,-1.1023835894851077,-0.8088504162788926,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.3591988914797543,-0.11611465497276874,-0.2220197966720677,-0.1962135528340327,-0.8088504162788926,1.0,0.0,0.0
-0.44150096886844825,-0.8629107934482438,-0.9308893597068215,-0.4278745505160926,-0.822441815619376,1.2536585058076875,-0.8088504162788926,0.0,0.0,1.0
-0.31337809368601444,-0.8629107934482438,-0.519972361180727,-0.8435544112405243,-0.678811450302569,1.4348925131379024,-0.8088504162788926,1.0,0.0,0.0
-0.18525521850358062,-0.8629107934482438,-0.8257710577582856,-0.27199460274443066,-0.7047120079826489,0.3474884691566124,-0.8088504162788926,0.0,0.0,1.0
-0.6977467192333159,-1.4491517484425447,-1.1889070099441366,-0.37591456792553857,-1.004923017456303,-0.7399155748246777,-0.8088504162788926,0.0,0.0,1.0
-0.5696238440508821,-0.8629107934482438,-0.6919841280056037,-0.5058145244019235,-0.7859455752519906,1.0724244984774725,-0.8088504162788926,1.0,0.0,0.0
-0.31337809368601444,0.30957111654035774,-0.37662922215999634,0.06574528409417014,-0.5952232868804928,-0.5586815674944627,-0.8088504162788926,1.0,0.0,0.0
0.32723628222615464,-0.8629107934482438,-0.9213331504387727,-0.37591456792553857,-0.8389239886885178,-0.014979545503817656,-0.8088504162788926,0.0,1.0,0.0
-1.0821153447806173,1.4820530265289593,1.486831585109502,1.0529849533146955,1.300226616070814,-0.9211495821548927,-0.8088504162788926,1.0,0.0,0.0
-0.9539924695981835,1.4820530265289593,1.9646420485119376,3.2612842134132394,1.5309770390387993,-2.189787633466398,-0.8088504162788926,1.0,0.0,0.0
0.7116049077734561,-0.8629107934482438,-1.2080194284802341,-1.441094211031895,-1.3074886230826919,1.4348925131379024,-0.8088504162788926,0.0,1.0,0.0
0.07099053186128701,-0.8629107934482438,-0.749321383613896,-0.7656144373546934,-0.9648948828598158,-0.014979545503817656,-0.8088504162788926,0.0,1.0,0.0
-0.44150096886844825,-0.8629107934482438,-0.7684338021499935,-0.3499345766302616,-0.46572049848009284,-0.5586815674944627,-0.8088504162788926,0.0,1.0,0.0
-0.5696238440508821,-0.8629107934482438,-0.7015403372736524,0.19564524057055507,-0.12901324863905325,-0.014979545503817656,-0.8088504162788926,0.0,1.0,0.0
-1.0821153447806173,1.4820530265289593,1.1810328885319432,1.1828849097910805,0.4961320299119678,-1.646085611475753,-0.8088504162788926,1.0,0.0,0.0
0.07099053186128701,-0.8629107934482438,-0.7015403372736524,0.1436852579800011,-0.3738912485234457,-0.5586815674944627,-0.8088504162788926,0.0,1.0,0.0
-0.44150096886844825,0.30957111654035774,-0.3670730128919476,0.45544515352332493,-0.2008284312974568,-0.7399155748246777,-0.8088504162788926,0.0,0.0,1.0
-1.5946068455103526,1.4820530265289593,1.486831585109502,1.96228464864939,0.8081160201492947,-1.646085611475753,-0.8088504162788926,1.0,0.0,0.0
-0.44150096886844825,0.30957111654035774,0.034287776366098185,-0.24601461144915365,0.14647450123088823,0.3474884691566124,-0.5373869204044702,1.0,0.0,0.0
-0.5696238440508821,0.30957111654035774,0.3591988914797543,-0.11611465497276874,-0.0901624121189333,0.16625446182639736,-0.5373869204044702,1.0,0.0,0.0
-1.0821153447806173,0.30957111654035774,0.5312106583046311,-0.11611465497276874,0.4219622511008297,0.5287224764868275,-0.5373869204044702,1.0,0.0,0.0
0.9678506581383237,-0.8629107934482438,-1.1029011265316981,-0.9734543677169092,-1.2097728827442082,1.2536585058076875,-0.5373869204044702,0.0,0.0,1.0
0.32723628222615464,-0.8629107934482438,-0.6919841280056037,-0.6357144808783084,-0.6199465464842054,0.3474884691566124,-0.5373869204044702,1.0,0.0,0.0
1.0959735333207574,-0.8629107934482438,-1.179350800676088,-1.025414350307463,-1.3439848634500773,1.9785945351285477,-0.5373869204044702,0.0,0.0,1.0
0.19911340704372082,-0.8629107934482438,-0.519972361180727,-0.7656144373546934,-0.5128124215347837,0.5287224764868275,-0.5373869204044702,1.0,0.0,0.0
-0.9539924695981835,0.30957111654035774,0.5312106583046311,-0.11611465497276874,0.9458598950842655,0.5287224764868275,-0.5373869204044702,1.0,0.0,0.0
-0.9539924695981835,0.30957111654035774,0.6076603324490207,0.1436852579800011,0.770442481705542,0.8911904911472575,-0.5373869204044702,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.29230542660341335,0.013785301503616178,0.7480738182545639,0.3474884691566124,-0.5373869204044702,1.0,0.0,0.0
-0.9539924695981835,1.4820530265289593,1.028133540243164,0.9230849968383106,1.369687202576483,-0.5586815674944627,-0.5373869204044702,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.486831585109502,1.1828849097910805,2.0266195291894205,-0.3774475601642477,-0.5373869204044702,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.7417133947085408,-0.7399155748246777,-0.5373869204044702,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.028133540243164,0.9230849968383106,1.954804346531017,0.16625446182639736,-0.5373869204044702,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.0472459587792613,1.1828849097910805,1.5062537794350865,-0.014979545503817656,-0.5373869204044702,1.0,0.0,0.0
0.7116049077734561,-0.8629107934482438,-0.9213331504387727,-0.5577745069924774,-0.8930797002014124,0.3474884691566124,-0.5373869204044702,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-1.1029011265316981,-0.9734543677169092,-1.1944680077514338,-0.014979545503817656,-0.5373869204044702,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-0.9308893597068215,-0.6876744634688624,-0.7977185560156633,-0.3774475601642477,-0.5373869204044702,0.0,1.0,0.0
0.9678506581383237,-0.8629107934482438,-1.1315697543358443,-1.3631542371460639,-1.5641396037307569,0.3474884691566124,-0.5373869204044702,0.0,0.0,1.0
1.0959735333207574,-0.8629107934482438,-1.0646762894595034,-1.129334315488571,-1.147376084696743,1.2536585058076875,-0.5373869204044702,0.0,0.0,1.0
0.5834820325910223,-0.8629107934482438,-0.9977828245831625,-0.7656144373546934,-1.003745719379936,-0.3774475601642477,-0.5373869204044702,1.0,0.0,0.0
0.07099053186128701,-0.8629107934482438,-0.9977828245831625,-0.7656144373546934,-1.0237597866781794,-0.014979545503817656,-0.5373869204044702,0.0,1.0,0.0
0.32723628222615464,-0.8629107934482438,-0.749321383613896,-0.7656144373546934,-0.861292652139496,-0.5586815674944627,-0.5373869204044702,0.0,1.0,0.0
0.07099053186128701,-0.8629107934482438,-0.7110965465417012,-0.1940546288585997,-0.5752092195822491,-0.1962135528340327,-0.5373869204044702,0.0,0.0,1.0
0.32723628222615464,-0.8629107934482438,-0.8257710577582856,-0.2979745940397076,-0.6905844310662417,-0.014979545503817656,-0.5373869204044702,0.0,0.0,1.0
0.9678506581383237,-0.8629107934482438,-1.1029011265316981,-0.9734543677169092,-1.1509079789258447,0.16625446182639736,-0.5373869204044702,0.0,1.0,0.0
-0.5696238440508821,0.30957111654035774,0.29230542660341335,-0.24601461144915365,0.3371967896023862,0.16625446182639736,-0.26592342453004775,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.5312106583046311,0.013785301503616178,0.566769914494004,0.16625446182639736,-0.26592342453004775,1.0,0.0,0.0
-1.0821153447806173,0.30957111654035774,0.5312106583046311,-0.8435544112405243,0.5349828664320878,1.9785945351285477,-0.26592342453004775,1.0,0.0,0.0
-1.0821153447806173,0.30957111654035774,0.5312106583046311,-0.8435544112405243,0.21240319350745543,1.4348925131379024,-0.26592342453004775,1.0,0.0,0.0
-0.9539924695981835,1.4820530265289593,1.9646420485119376,1.7024847356966202,1.990123288822035,-1.464851604145538,-0.26592342453004775,1.0,0.0,0.0
-1.0821153447806173,1.4820530265289593,1.486831585109502,1.0529849533146955,1.7216993274102972,-0.5586815674944627,-0.26592342453004775,1.0,0.0,0.0
-0.9539924695981835,1.4820530265289593,1.1810328885319432,1.1828849097910805,1.789982615839599,-0.3774475601642477,-0.26592342453004775,1.0,0.0,0.0
-1.210238219963051,1.4820530265289593,1.4963877943775508,1.1309249272005264,1.977173009981995,-0.7399155748246777,-0.26592342453004775,1.0,0.0,0.0
-0.8258695944157497,0.30957111654035774,0.3496426822117056,0.1436852579800011,1.0941994527065417,1.9785945351285477,-0.26592342453004775,1.0,0.0,0.0
-0.9539924695981835,0.30957111654035774,0.5312106583046311,0.013785301503616178,1.082426471942869,1.0724244984774725,-0.26592342453004775,1.0,0.0,0.0
-1.0821153447806173,0.30957111654035774,0.6076603324490207,0.1436852579800011,0.8858176931895346,1.2536585058076875,-0.26592342453004775,1.0,0.0,0.0
-0.6977467192333159,0.30957111654035774,0.29230542660341335,-0.24601461144915365,0.9505690873897346,1.2536585058076875,-0.26592342453004775,1.0,0.0,0.0
-0.31337809368601444,0.30957111654035774,0.3496426822117056,0.1436852579800011,0.07230472241975014,-0.1962135528340327,-0.26592342453004775,1.0,0.0,0.0
-0.44150096886844825,1.4820530265289593,0.6458851695212156,0.1436852579800011,0.2865729723185935,-0.7399155748246777,-0.26592342453004775,1.0,0.0,0.0
-1.338361095145485,1.4820530265289593,1.028133540243164,0.6373050925902638,0.2253534723474954,-1.2836175968153227,-0.26592342453004775,1.0,0.0,0.0
0.7116049077734561,-0.8629107934482438,-0.9308893597068215,-0.7656144373546934,-0.9495900078670414,0.16625446182639736,-0.26592342453004775,0.0,0.0,1.0
-0.057132343321146806,-0.8629107934482438,-0.519972361180727,-0.5577745069924774,-0.3986145081271584,0.5287224764868275,-0.26592342453004775,1.0,0.0,0.0
-0.44150096886844825,0.30957111654035774,0.3591988914797543,-0.11611465497276874,-0.07485753712615878,0.16625446182639736,-0.26592342453004775,1.0,0.0,0.0
-0.057132343321146806,-0.8629107934482438,-0.519972361180727,-0.6876744634688624,-0.45394751771642017,1.0724244984774725,-0.26592342453004775,1.0,0.0,0.0
0.07099053186128701,-0.8629107934482438,-0.5773096167890193,-0.22003462015387668,-0.3244447293160203,-0.7399155748246777,-0.26592342453004775,0.0,0.0,1.0
0.19911340704372082,-0.8629107934482438,-0.9977828245831625,-0.8695344025358013,-0.8883705078959433,0.3474884691566124,-0.26592342453004775,0.0,1.0,0.0
0.07099053186128701,-0.8629107934482438,-0.7206527558097499,-0.1940546288585997,-0.5092805273056819,0.5287224764868275,-0.26592342453004775,0.0,0.0,1.0
-0.6977467192333159,0.30957111654035774,-0.22372987387121698,-0.1940546288585997,0.007553328219550212,-0.3774475601642477,-0.26592342453004775,1.0,0.0,0.0
0.7116049077734561,-0.8629107934482438,-0.9977828245831625,-0.8955143938310782,-1.225077757736983,-0.5586815674944627,-0.26592342453004775,0.0,1.0,0.0
-0.5696238440508821,0.30957111654035774,0.3591988914797543,-0.37591456792553857,0.2747999915549208,0.5287224764868275,-0.26592342453004775,1.0,0.0,0.0
-0.057132343321146806,-0.8629107934482438,-0.7588775928819447,-0.24601461144915365,-0.33386311392695844,-0.1962135528340327,-0.26592342453004775,0.0,1.0,0.0
-0.057132343321146806,-0.8629107934482438,-0.7110965465417012,-0.4278745505160926,-0.024233719842366115,0.5287224764868275,-0.26592342453004775,0.0,1.0,0.0
